timestamp,fault_code,fault_name,Ia,Ib,Ic,temperature,sound
2026-06-17 14:36:24.802,1,F1_ABC_SHORT,6170.88525390625,6500.28515625,6047.37451171875,25.0,30.0
2026-06-17 14:36:24.802,1,F1_ABC_SHORT,6170.88525390625,6500.28515625,6047.37451171875,25.0,30.0
2026-06-17 14:36:24.804,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.808,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.818,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.829,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.829,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.831,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.848,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.848,1,F1_ABC_SHORT,6171.046875,6500.50537109375,6047.38037109375,25.0,30.0
2026-06-17 14:36:24.848,1,F1_ABC_SHORT,6173.97900390625,6504.44970703125,6047.4755859375,25.0,30.0
2026-06-17 14:36:24.852,1,F1_ABC_SHORT,6173.96875,6504.45654296875,6047.478515625,25.0,30.0
2026-06-17 14:36:24.856,1,F1_ABC_SHORT,6173.96875,6504.45654296875,6047.478515625,25.0,30.0
2026-06-17 14:36:24.863,1,F1_ABC_SHORT,6173.96875,6504.45654296875,6047.478515625,25.0,30.0
2026-06-17 14:36:24.867,1,F1_ABC_SHORT,6172.09814453125,6501.9296875,6047.416015625,25.0,30.0
2026-06-17 14:36:24.873,1,F1_ABC_SHORT,6172.09619140625,6501.93115234375,6047.41650390625,25.0,30.0
2026-06-17 14:36:24.886,1,F1_ABC_SHORT,6172.09619140625,6501.93115234375,6047.41650390625,25.0,30.0
2026-06-17 14:36:24.886,1,F1_ABC_SHORT,6172.09619140625,6501.93115234375,6047.41650390625,25.0,30.0
2026-06-17 14:36:24.890,1,F1_ABC_SHORT,6171.75439453125,6501.4658203125,6047.40478515625,25.0,30.0
2026-06-17 14:36:24.908,1,F1_ABC_SHORT,6171.75341796875,6501.46630859375,6047.40478515625,25.0,30.0
2026-06-17 14:36:24.915,1,F1_ABC_SHORT,6171.75341796875,6501.46630859375,6047.40478515625,25.0,30.0
2026-06-17 14:36:24.955,1,F1_ABC_SHORT,6171.75341796875,6501.46630859375,6047.40478515625,25.0,30.0
2026-06-17 14:36:24.955,1,F1_ABC_SHORT,6171.75341796875,6501.46630859375,6047.40478515625,25.0,30.0
2026-06-17 14:36:24.956,1,F1_ABC_SHORT,6171.75341796875,6501.46630859375,6047.40478515625,25.0,30.0
2026-06-17 14:36:24.956,1,F1_ABC_SHORT,6172.4619140625,6502.42578125,6047.42919921875,25.0,30.0
2026-06-17 14:36:24.957,1,F1_ABC_SHORT,6172.4619140625,6502.42578125,6047.42919921875,25.0,30.0
2026-06-17 14:36:24.958,1,F1_ABC_SHORT,6172.4619140625,6502.42578125,6047.42919921875,25.0,30.0
2026-06-17 14:36:24.958,1,F1_ABC_SHORT,6172.4619140625,6502.42578125,6047.42919921875,25.0,30.0
2026-06-17 14:36:24.961,1,F1_ABC_SHORT,6172.4619140625,6502.42578125,6047.42919921875,25.0,30.0
2026-06-17 14:36:24.961,1,F1_ABC_SHORT,6172.4619140625,6502.42578125,6047.42919921875,25.0,30.0
2026-06-17 14:36:24.989,1,F1_ABC_SHORT,6173.171875,6503.38427734375,6047.45263671875,25.0,30.0
2026-06-17 14:36:24.989,1,F1_ABC_SHORT,6173.171875,6503.38427734375,6047.45263671875,25.0,30.0
2026-06-17 14:36:24.989,1,F1_ABC_SHORT,6173.171875,6503.38427734375,6047.45263671875,25.0,30.0
2026-06-17 14:36:24.989,1,F1_ABC_SHORT,6173.171875,6503.38427734375,6047.45263671875,25.0,30.0
2026-06-17 14:36:24.993,1,F1_ABC_SHORT,6173.171875,6503.38427734375,6047.45263671875,25.0,30.0
2026-06-17 14:36:24.996,1,F1_ABC_SHORT,6180.369140625,6512.89306640625,6047.65673828125,25.0,30.0
2026-06-17 14:36:25.002,1,F1_ABC_SHORT,6180.3720703125,6512.890625,6047.6572265625,25.0,30.0
2026-06-17 14:36:25.005,1,F1_ABC_SHORT,6180.3720703125,6512.890625,6047.6572265625,25.0,30.0
2026-06-17 14:36:25.011,1,F1_ABC_SHORT,6180.3720703125,6512.890625,6047.6572265625,25.0,30.0
2026-06-17 14:36:25.017,1,F1_ABC_SHORT,6180.3720703125,6512.890625,6047.6572265625,25.0,30.0
2026-06-17 14:36:25.035,1,F1_ABC_SHORT,6257.6337890625,6603.56201171875,6047.759765625,25.0,30.0
2026-06-17 14:36:25.035,1,F1_ABC_SHORT,6257.38671875,6602.671875,6048.9951171875,25.0,30.0
