timestamp,fault_code,fault_name,Ia,Ib,Ic,temperature,sound
2026-06-17 14:45:17.905,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.905,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.905,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.906,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.906,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.906,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.906,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.942,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.946,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.946,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.946,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.946,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.946,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.947,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.947,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.947,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.947,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.947,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.947,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.948,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.948,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.948,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.948,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.949,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.950,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.950,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.950,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.951,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.952,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.953,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.954,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.955,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.955,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.955,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:17.955,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.072,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.073,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.199,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.199,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.199,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
2026-06-17 14:45:18.200,5,F5_A_GROUND,6061.4765625,5953.43359375,5929.03662109375,25.0,30.0
