timestamp,node_id,Ia,Ib,Ic,temperature,sound,fault_code
2026-05-27T06:13:22.365378,node-a,1.5396604537963867,3.01534366607666,1.6079550981521606,25.0,95.0,1
2026-05-27T06:13:22.410272,node-a,1.5573376417160034,3.015620231628418,1.5905543565750122,25.0,95.0,1
2026-05-27T06:13:22.456400,node-a,1.557337522506714,3.015620231628418,1.5905544757843018,25.0,95.0,1
2026-05-27T06:13:22.502241,node-a,1.557337522506714,3.015619993209839,1.5905544757843018,25.0,95.0,1
2026-05-27T06:13:22.547473,node-a,1.5750147104263306,3.0158965587615967,1.5731538534164429,25.0,95.0,1
2026-05-27T06:13:22.593342,node-a,1.574929118156433,3.015728235244751,1.573071002960205,25.0,95.0,1
2026-05-27T06:13:22.639788,node-a,1.574929118156433,3.015728235244751,1.573071002960205,25.0,95.0,1
2026-05-27T06:13:22.685667,node-a,1.574929118156433,3.015728235244751,1.573071002960205,25.0,95.0,1
2026-05-27T06:13:22.731609,node-a,1.574929118156433,3.015728235244751,1.573071002960205,25.0,95.0,1
2026-05-27T06:13:22.776765,node-a,1.574893832206726,3.0156588554382324,1.573036789894104,25.0,95.0,1
2026-05-27T06:13:22.824782,node-a,1.574893832206726,3.0156588554382324,1.573036789894104,25.0,95.0,1
2026-05-27T06:13:22.869698,node-a,1.574893832206726,3.0156588554382324,1.5730369091033936,25.0,95.0,1
2026-05-27T06:13:22.915817,node-a,1.574893832206726,3.0156588554382324,1.573036789894104,25.0,95.0,1
2026-05-27T06:13:22.962766,node-a,1.547687292098999,3.0154154300689697,1.600000023841858,25.0,95.0,1
2026-05-27T06:13:23.009758,node-a,1.541926622390747,3.015363931655884,1.605709195137024,25.0,95.0,1
2026-05-27T06:13:23.055605,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.101848,node-a,1.5401365756988523,3.015347957611084,1.607483148574829,25.0,95.0,1
2026-05-27T06:13:23.146876,node-a,1.5403863191604614,3.015350103378296,1.6072356700897217,25.0,95.0,1
2026-05-27T06:13:23.192946,node-a,1.5405017137527466,3.0153510570526123,1.607121229171753,25.0,95.0,1
2026-05-27T06:13:23.239920,node-a,1.540549635887146,3.0153515338897705,1.6070737838745115,25.0,95.0,1
2026-05-27T06:13:23.285879,node-a,1.5405601263046265,3.0153515338897705,1.6070634126663208,25.0,95.0,1
2026-05-27T06:13:23.331826,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.376839,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.422931,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.469674,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.514861,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.575757,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.612580,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.626866,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.653834,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.699780,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.745767,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.790919,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.836911,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.882899,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.927911,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:23.972976,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.017839,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.063795,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.109704,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.155770,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.201895,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.247827,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.294768,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.340056,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.386210,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.432110,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.478039,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.523972,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.570946,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.616019,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.660879,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.705879,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.750941,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.795927,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.841984,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.888024,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.934140,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:24.978877,node-a,1.540561318397522,3.0153517723083496,1.6070622205734253,25.0,95.0,1
2026-05-27T06:13:25.025060,node-a,1.5410157442092896,3.0153634548187256,1.6066194772720337,25.0,95.0,1
2026-05-27T06:13:25.071878,node-a,1.5410157442092896,3.0153634548187256,1.6066194772720337,25.0,95.0,1
2026-05-27T06:13:25.116813,node-a,1.5410157442092896,3.0153634548187256,1.6066195964813232,25.0,95.0,1
2026-05-27T06:13:25.162930,node-a,1.5414701700210571,3.0153751373291016,1.6061768531799316,25.0,95.0,1
2026-05-27T06:13:25.207607,node-a,1.5414700508117676,3.0153748989105225,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.253119,node-a,1.5414700508117676,3.0153748989105225,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.298975,node-a,1.5414700508117676,3.0153748989105225,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.346039,node-a,1.541469931602478,3.0153746604919434,1.6061766147613523,25.0,95.0,1
2026-05-27T06:13:25.390895,node-a,1.541469931602478,3.0153748989105225,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.436074,node-a,1.541469931602478,3.0153746604919434,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.496756,node-a,1.541469931602478,3.0153746604919434,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.529617,node-a,1.541469931602478,3.0153746604919434,1.606176733970642,25.0,95.0,1
2026-05-27T06:13:25.541694,node-a,1.541924238204956,3.01538610458374,1.605733871459961,25.0,95.0,1
2026-05-27T06:13:25.587886,node-a,1.541924238204956,3.01538610458374,1.605733871459961,25.0,95.0,1
2026-05-27T06:13:25.633914,node-a,1.541924238204956,3.01538610458374,1.605733871459961,25.0,95.0,1
2026-05-27T06:13:25.679815,node-a,1.5423784255981443,3.015397548675537,1.6052910089492798,25.0,95.0,1
2026-05-27T06:13:25.726848,node-a,1.542378306388855,3.015397310256958,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:25.771819,node-a,1.542378306388855,3.015397310256958,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:25.818850,node-a,1.542378306388855,3.015397310256958,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:25.863767,node-a,1.542378306388855,3.015397071838379,1.605290770530701,25.0,95.0,1
2026-05-27T06:13:25.910746,node-a,1.5423781871795654,3.015397310256958,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:25.955805,node-a,1.5423781871795654,3.015397071838379,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:26.016896,node-a,1.5423781871795654,3.015397071838379,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:26.049674,node-a,1.5423781871795654,3.015397071838379,1.6052908897399902,25.0,95.0,1
2026-05-27T06:13:26.061650,node-a,1.5432860851287842,3.015418767929077,1.6044046878814695,25.0,95.0,1
2026-05-27T06:13:26.106876,node-a,1.5432860851287842,3.015419006347656,1.6044045686721802,25.0,95.0,1
2026-05-27T06:13:26.152738,node-a,1.5432862043380735,3.015418767929077,1.6044046878814695,25.0,95.0,1
2026-05-27T06:13:26.199797,node-a,1.544193983078003,3.0154404640197754,1.6035184860229492,25.0,95.0,1
2026-05-27T06:13:26.244775,node-a,1.5441936254501345,3.015439987182617,1.6035181283950806,25.0,95.0,1
2026-05-27T06:13:26.290916,node-a,1.5441937446594238,3.015439748764038,1.6035181283950806,25.0,95.0,1
2026-05-27T06:13:26.335804,node-a,1.5441936254501345,3.015439987182617,1.6035181283950806,25.0,95.0,1
2026-05-27T06:13:26.382460,node-a,1.5441933870315552,3.01543927192688,1.603517770767212,25.0,95.0,1
2026-05-27T06:13:26.430686,node-a,1.5441933870315552,3.01543927192688,1.603517770767212,25.0,95.0,1
2026-05-27T06:13:26.476501,node-a,1.5441933870315552,3.01543927192688,1.603517770767212,25.0,95.0,1
2026-05-27T06:13:26.537524,node-a,1.5441933870315552,3.01543927192688,1.603517770767212,25.0,95.0,1
2026-05-27T06:13:26.573473,node-a,1.547818303108215,3.015513181686402,1.5999666452407837,25.0,95.0,1
2026-05-27T06:13:26.589488,node-a,1.5478203296661377,3.015516996383667,1.5999685525894165,25.0,95.0,1
2026-05-27T06:13:26.614503,node-a,1.5478203296661377,3.015516996383667,1.599968671798706,25.0,95.0,1
2026-05-27T06:13:26.660494,node-a,1.5478203296661377,3.015516996383667,1.5999685525894165,25.0,95.0,1
2026-05-27T06:13:26.705556,node-a,1.5478203296661377,3.015516996383667,1.5999685525894165,25.0,95.0,1
2026-05-27T06:13:26.752494,node-a,1.5477882623672483,3.015516519546509,1.600000023841858,25.0,95.0,1
2026-05-27T06:13:26.799509,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:26.845508,node-a,1.547754406929016,3.0155158042907715,1.600033164024353,25.0,95.0,1
2026-05-27T06:13:26.891397,node-a,1.5477583408355713,3.0155158042907715,1.6000293493270874,25.0,95.0,1
2026-05-27T06:13:26.936695,node-a,1.5477625131607056,3.0155158042907715,1.600025296211243,25.0,95.0,1
2026-05-27T06:13:26.982467,node-a,1.5477640628814695,3.0155158042907715,1.6000237464904783,25.0,95.0,1
2026-05-27T06:13:27.029548,node-a,1.5477644205093384,3.0155158042907715,1.6000235080718994,25.0,95.0,1
2026-05-27T06:13:27.076472,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.121395,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.168690,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.213496,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.275576,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.330457,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.367477,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.413499,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.460454,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.507488,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.555741,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.601795,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.647879,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.695923,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.742842,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.789084,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.836889,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.882858,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.928747,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:27.974725,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.020816,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.066648,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.113639,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.159868,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.205710,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.251822,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.297839,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.343931,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.389776,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.436804,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.482760,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.527879,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.574717,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.620819,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.666601,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.712921,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.757797,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:28.803805,node-a,1.5495755672454834,3.015550374984741,1.5982465744018557,25.0,95.0,1
2026-05-27T06:13:28.850828,node-a,1.5495755672454834,3.015550374984741,1.5982465744018557,25.0,95.0,1
2026-05-27T06:13:28.896746,node-a,1.5495755672454834,3.015550374984741,1.598246693611145,25.0,95.0,1
2026-05-27T06:13:28.942934,node-a,1.551386833190918,3.015584707260132,1.596469759941101,25.0,95.0,1
2026-05-27T06:13:28.987915,node-a,1.551385521888733,3.015582323074341,1.5964686870574951,25.0,95.0,1
2026-05-27T06:13:29.034913,node-a,1.551385521888733,3.015582323074341,1.5964685678482056,25.0,95.0,1
2026-05-27T06:13:29.080953,node-a,1.551385521888733,3.015582323074341,1.5964686870574951,25.0,95.0,1
2026-05-27T06:13:29.126993,node-a,1.551384449005127,3.015580177307129,1.5964676141738892,25.0,95.0,1
2026-05-27T06:13:29.172108,node-a,1.551384449005127,3.015580177307129,1.5964676141738892,25.0,95.0,1
2026-05-27T06:13:29.216980,node-a,1.551384449005127,3.015580177307129,1.5964676141738892,25.0,95.0,1
2026-05-27T06:13:29.262628,node-a,1.5477882623672483,3.0155162811279297,1.600000023841858,25.0,95.0,1
2026-05-27T06:13:29.309969,node-a,1.547764539718628,3.0155160427093506,1.6000232696533203,25.0,95.0,1
2026-05-27T06:13:29.354511,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.400552,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.445800,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.491853,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.537700,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.583884,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.629772,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.674660,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.720634,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.766611,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.812748,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.857762,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.902872,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:29.949745,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.010850,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.044608,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.049469,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.086858,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.131646,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.177718,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.222725,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.268006,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.313757,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.359863,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.405911,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.451740,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.496497,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.542585,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.587626,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.633379,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.679524,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.725375,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.771512,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.816645,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.862754,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.908619,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:30.955462,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.001573,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.047498,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.092471,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.137367,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.182600,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.227291,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.273107,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.318419,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.364113,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.410197,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.456247,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.502228,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.547157,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.593104,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.639093,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.685068,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.730685,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.775542,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.821673,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.885626,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.921591,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.937609,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:31.978567,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.023778,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.069683,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.115767,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.160588,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.205751,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.250714,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.296611,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.357690,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.389596,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.407961,node-a,1.5477644205093384,3.0155158042907715,1.60002338886261,25.0,95.0,1
2026-05-27T06:13:32.415297,node-a,1.5477644205093384,3.0155160427093506,1.60002338886261,25.0,95.0,1
